datetime,temperature,humidity,wind_speed,precipitation
2020-10-02 16:00:00,8.74,49,4.32,19.96
2020-10-02 17:00:00,-4.78,60,1.43,10.28
2020-10-02 18:00:00,30.76,69,13.36,14.59
2020-10-02 19:00:00,34.32,87,3.12,12.11
2020-10-02 20:00:00,31.24,23,4.72,17.03
2020-10-02 21:00:00,-4.0,63,13.2,0.81
2020-10-02 22:00:00,-5.8,53,6.32,11.13
2020-10-02 23:00:00,15.51,92,3.1,2.05
2020-10-03 00:00:00,25.51,67,3.47,10.8
2020-10-03 01:00:00,14.93,48,3.85,5.31
2020-10-03 02:00:00,6.32,63,5.12,14.76
2020-10-03 03:00:00,24.76,79,4.67,4.46
2020-10-03 04:00:00,14.91,34,13.57,8.35
2020-10-03 05:00:00,2.03,44,7.87,9.75
2020-10-03 06:00:00,20.26,33,6.64,18.19
2020-10-03 07:00:00,18.18,79,0.26,10.79
2020-10-03 08:00:00,13.79,51,1.08,18.26
2020-10-03 09:00:00,14.35,38,9.54,1.84
2020-10-03 10:00:00,4.71,27,5.6,7.7
2020-10-03 11:00:00,5.02,46,3.03,8.59
2020-10-03 12:00:00,8.31,76,13.7,2.95
2020-10-03 13:00:00,17.3,46,0.0,7.18
2020-10-03 14:00:00,-8.96,87,6.51,7.51
2020-10-03 15:00:00,25.05,40,2.88,8.95
2020-10-03 16:00:00,33.37,21,14.5,17.78
2020-10-03 17:00:00,7.62,65,13.05,8.61
2020-10-03 18:00:00,-9.97,75,12.04,2.11
2020-10-03 19:00:00,34.77,55,0.87,1.86
2020-10-03 20:00:00,24.45,79,14.26,12.45
2020-10-03 21:00:00,11.64,43,7.69,12.92
2020-10-03 22:00:00,13.1,55,5.05,6.69
2020-10-03 23:00:00,18.32,61,1.01,19.11
2020-10-04 00:00:00,-7.03,74,11.58,6.87
2020-10-04 01:00:00,26.67,90,11.96,12.63
2020-10-04 02:00:00,5.05,94,10.69,14.83
2020-10-04 03:00:00,11.87,54,3.29,16.88
2020-10-04 04:00:00,23.51,34,2.24,6.18
2020-10-04 05:00:00,28.58,40,11.09,17.82
2020-10-04 06:00:00,15.97,26,12.37,15.55
2020-10-04 07:00:00,31.05,40,5.18,12.23
2020-10-04 08:00:00,18.79,24,1.42,17.51
2020-10-04 09:00:00,-6.3,34,12.85,15.76
2020-10-04 10:00:00,5.76,45,1.25,7.0
2020-10-04 11:00:00,3.32,24,7.9,12.08
2020-10-04 12:00:00,-3.97,24,9.18,9.18
2020-10-04 13:00:00,-1.26,96,7.38,13.82
2020-10-04 14:00:00,23.15,100,9.51,0.98
2020-10-04 15:00:00,14.46,34,14.64,16.65
2020-10-04 16:00:00,34.97,28,4.6,14.77
2020-10-04 17:00:00,23.81,28,13.27,6.53
2020-10-04 18:00:00,18.81,56,5.2,19.61
2020-10-04 19:00:00,9.83,45,12.64,18.7
2020-10-04 20:00:00,25.16,69,9.18,7.38
2020-10-04 21:00:00,32.45,95,14.59,3.51
2020-10-04 22:00:00,3.73,70,3.91,10.95
2020-10-04 23:00:00,-7.12,65,4.44,11.25
2020-10-05 00:00:00,11.96,25,13.68,11.04
2020-10-05 01:00:00,9.51,45,9.35,9.9
2020-10-05 02:00:00,-7.22,81,10.49,2.12
2020-10-05 03:00:00,29.49,52,9.39,7.05
2020-10-05 04:00:00,34.82,56,6.3,10.87
2020-10-05 05:00:00,19.44,65,8.17,7.14
2020-10-05 06:00:00,22.2,88,1.55,4.2
2020-10-05 07:00:00,6.53,35,13.95,8.91
2020-10-05 08:00:00,-4.93,47,5.51,9.16
2020-10-05 09:00:00,20.15,67,3.52,9.47
2020-10-05 10:00:00,-4.27,73,8.88,19.23
2020-10-05 11:00:00,-4.08,34,6.87,5.64
2020-10-05 12:00:00,13.49,65,2.99,2.57
2020-10-05 13:00:00,13.21,98,7.93,4.72
2020-10-05 14:00:00,-4.2,33,14.03,8.53
2020-10-05 15:00:00,18.15,99,0.9,8.51
2020-10-05 16:00:00,16.08,61,5.35,13.17
2020-10-05 17:00:00,11.91,52,9.11,2.28
2020-10-05 18:00:00,24.59,66,9.0,0.75
2020-10-05 19:00:00,-0.33,100,6.77,5.24
2020-10-05 20:00:00,-1.2,24,7.96,1.08
2020-10-05 21:00:00,-3.69,63,2.7,18.16
2020-10-05 22:00:00,2.93,84,0.76,10.29
2020-10-05 23:00:00,10.5,53,13.27,14.21
2020-10-06 00:00:00,3.96,57,12.93,6.84
2020-10-06 01:00:00,11.64,61,14.72,2.66
2020-10-06 02:00:00,14.44,71,4.42,12.42
2020-10-06 03:00:00,6.29,51,4.02,12.97
2020-10-06 04:00:00,25.13,39,3.69,17.17
2020-10-06 05:00:00,15.54,53,1.33,3.68
2020-10-06 06:00:00,34.63,89,2.49,11.22
2020-10-06 07:00:00,26.8,63,1.05,10.1
2020-10-06 08:00:00,26.17,39,7.21,1.05
2020-10-06 09:00:00,8.4,45,1.21,17.74
2020-10-06 10:00:00,-0.47,24,11.26,17.69
2020-10-06 11:00:00,0.44,95,13.29,8.88
2020-10-06 12:00:00,-9.57,25,11.95,15.23
2020-10-06 13:00:00,-9.92,84,6.48,7.55
2020-10-06 14:00:00,21.35,33,3.82,17.7
2020-10-06 15:00:00,34.25,86,1.7,8.84
2020-10-06 16:00:00,0.44,28,6.28,1.41
2020-10-06 17:00:00,17.39,73,14.13,4.96
2020-10-06 18:00:00,14.35,69,1.51,11.82
2020-10-06 19:00:00,-2.29,91,14.4,19.62
2020-10-06 20:00:00,2.93,44,4.36,7.74
2020-10-06 21:00:00,30.45,24,6.57,0.48
2020-10-06 22:00:00,2.26,84,7.56,14.15
2020-10-06 23:00:00,28.31,43,2.11,16.22
2020-10-07 00:00:00,13.64,29,11.12,11.24
2020-10-07 01:00:00,1.69,81,14.74,0.44
2020-10-07 02:00:00,-5.37,72,2.06,4.6
2020-10-07 03:00:00,24.59,53,10.87,19.89
2020-10-07 04:00:00,4.82,64,6.18,17.03
2020-10-07 05:00:00,-6.46,69,6.76,5.37
2020-10-07 06:00:00,26.42,78,5.48,13.72
2020-10-07 07:00:00,15.58,30,8.37,6.9
2020-10-07 08:00:00,21.32,45,5.26,14.07
2020-10-07 09:00:00,21.64,100,0.49,2.9
2020-10-07 10:00:00,21.91,55,1.93,3.38
2020-10-07 11:00:00,-9.84,63,14.25,0.03
2020-10-07 12:00:00,1.62,66,13.47,1.13
2020-10-07 13:00:00,-7.87,63,0.22,4.37
2020-10-07 14:00:00,19.33,26,5.6,9.4
2020-10-07 15:00:00,21.5,67,0.18,16.85
2020-10-07 16:00:00,5.74,71,3.53,9.15
2020-10-07 17:00:00,27.17,90,9.09,14.84
2020-10-07 18:00:00,24.53,46,4.42,9.87
2020-10-07 19:00:00,31.08,96,7.53,16.71
2020-10-07 20:00:00,17.21,36,4.37,10.0
2020-10-07 21:00:00,5.76,31,4.7,8.99
2020-10-07 22:00:00,11.17,59,2.73,16.14
2020-10-07 23:00:00,15.59,42,5.74,18.2
2020-10-08 00:00:00,29.1,66,5.93,17.6
2020-10-08 01:00:00,-3.51,42,8.9,1.5
2020-10-08 02:00:00,33.75,99,2.81,19.5
2020-10-08 03:00:00,-1.06,34,2.81,8.08
2020-10-08 04:00:00,15.78,58,1.09,18.54
2020-10-08 05:00:00,-9.04,96,13.79,6.2
2020-10-08 06:00:00,8.8,83,5.63,15.57
2020-10-08 07:00:00,0.5,48,10.9,7.17
2020-10-08 08:00:00,-9.84,93,14.83,15.26
2020-10-08 09:00:00,20.99,77,12.88,3.85
2020-10-08 10:00:00,15.03,84,5.28,17.01
2020-10-08 11:00:00,34.55,63,0.91,12.61
2020-10-08 12:00:00,16.79,100,7.84,2.64
2020-10-08 13:00:00,26.14,28,10.21,8.44
2020-10-08 14:00:00,34.07,43,6.94,15.71
2020-10-08 15:00:00,-7.41,84,2.44,8.85
2020-10-08 16:00:00,15.03,34,12.74,15.8
2020-10-08 17:00:00,-5.36,63,11.2,0.71
2020-10-08 18:00:00,-0.26,56,13.03,18.07
2020-10-08 19:00:00,21.62,66,8.76,14.89
2020-10-08 20:00:00,-4.59,72,4.21,3.37
2020-10-08 21:00:00,-0.66,73,9.3,11.8
2020-10-08 22:00:00,29.41,83,9.05,0.51
2020-10-08 23:00:00,-7.08,27,12.31,10.8
2020-10-09 00:00:00,-5.11,80,11.05,13.11
2020-10-09 01:00:00,11.95,33,0.22,7.45
2020-10-09 02:00:00,21.53,86,6.29,1.84
2020-10-09 03:00:00,16.78,78,8.15,17.86
2020-10-09 04:00:00,14.3,79,0.25,18.25
2020-10-09 05:00:00,17.04,71,14.37,2.06
2020-10-09 06:00:00,23.21,33,7.78,7.86
2020-10-09 07:00:00,-3.84,62,0.12,14.43
2020-10-09 08:00:00,-7.99,46,3.29,10.83
2020-10-09 09:00:00,18.24,27,14.97,16.34
2020-10-09 10:00:00,1.84,72,13.2,4.31
2020-10-09 11:00:00,0.24,68,0.89,18.49
2020-10-09 12:00:00,23.68,37,2.83,1.07
2020-10-09 13:00:00,-8.97,22,4.48,9.63
2020-10-09 14:00:00,6.68,30,7.94,3.1
2020-10-09 15:00:00,22.43,58,11.21,3.52
2020-10-09 16:00:00,24.5,72,14.23,14.79
2020-10-09 17:00:00,-1.92,45,9.87,18.96
2020-10-09 18:00:00,23.12,87,5.4,15.02
2020-10-09 19:00:00,29.23,77,0.67,14.37
2020-10-09 20:00:00,28.12,58,9.34,14.89
2020-10-09 21:00:00,14.72,47,0.16,10.21
2020-10-09 22:00:00,20.25,40,4.68,17.07
2020-10-09 23:00:00,21.02,63,2.93,14.66
2020-10-10 00:00:00,6.03,48,8.79,16.67
2020-10-10 01:00:00,-9.18,83,5.95,11.23
2020-10-10 02:00:00,32.9,87,4.31,13.67
2020-10-10 03:00:00,8.83,20,3.94,11.21
2020-10-10 04:00:00,-9.53,41,1.94,18.98
2020-10-10 05:00:00,13.05,32,14.66,13.33
2020-10-10 06:00:00,14.64,45,7.33,13.9
2020-10-10 07:00:00,26.33,22,10.03,4.39
2020-10-10 08:00:00,-4.94,39,4.65,12.75
2020-10-10 09:00:00,1.77,56,13.63,12.01
2020-10-10 10:00:00,1.62,83,4.88,14.25
2020-10-10 11:00:00,23.82,26,1.93,5.11
2020-10-10 12:00:00,11.42,40,12.37,1.12
2020-10-10 13:00:00,-2.97,91,4.71,19.95
2020-10-10 14:00:00,1.74,84,10.96,2.47
2020-10-10 15:00:00,15.0,21,14.83,19.61
2020-10-10 16:00:00,3.22,53,11.53,0.18
2020-10-10 17:00:00,-2.76,29,4.96,0.61
2020-10-10 18:00:00,-7.71,64,7.02,1.65
2020-10-10 19:00:00,30.04,77,6.19,9.6
2020-10-10 20:00:00,16.35,68,0.19,10.1
2020-10-10 21:00:00,23.83,41,3.64,1.8
2020-10-10 22:00:00,-6.73,60,0.05,7.69
2020-10-10 23:00:00,2.46,64,6.25,5.22
2020-10-11 00:00:00,24.89,61,8.24,4.94
2020-10-11 01:00:00,28.04,57,0.11,16.57
2020-10-11 02:00:00,10.17,88,10.72,2.55
2020-10-11 03:00:00,-3.62,80,2.46,8.48
2020-10-11 04:00:00,20.04,32,11.49,16.48
2020-10-11 05:00:00,25.02,78,6.62,5.65
2020-10-11 06:00:00,19.52,79,3.0,6.82
2020-10-11 07:00:00,10.41,58,0.05,3.76
2020-10-11 08:00:00,5.13,41,9.3,0.44
2020-10-11 09:00:00,-8.48,59,10.29,4.65
2020-10-11 10:00:00,7.26,74,13.57,16.66
2020-10-11 11:00:00,17.14,93,6.6,13.31
2020-10-11 12:00:00,21.54,32,10.34,18.79
2020-10-11 13:00:00,26.38,84,6.58,0.79
2020-10-11 14:00:00,23.82,93,8.75,2.09
2020-10-11 15:00:00,5.73,57,1.85,8.35
2020-10-11 16:00:00,23.25,73,4.6,11.59
2020-10-11 17:00:00,29.56,86,1.4,15.78
2020-10-11 18:00:00,1.64,41,13.72,18.44
2020-10-11 19:00:00,17.82,22,3.87,4.51
2020-10-11 20:00:00,-1.97,41,14.94,15.04
2020-10-11 21:00:00,16.49,90,1.32,18.63
2020-10-11 22:00:00,23.55,22,9.59,14.52
2020-10-11 23:00:00,23.35,49,8.89,18.01
2020-10-12 00:00:00,15.76,66,3.04,4.95
2020-10-12 01:00:00,-6.6,47,5.83,8.13
2020-10-12 02:00:00,12.15,28,14.69,13.62
2020-10-12 03:00:00,-8.12,28,5.03,10.63
2020-10-12 04:00:00,18.81,46,4.95,1.29
2020-10-12 05:00:00,26.76,91,5.59,14.89
2020-10-12 06:00:00,14.8,29,14.3,3.39
2020-10-12 07:00:00,19.13,91,8.64,14.94
2020-10-12 08:00:00,6.79,37,6.91,9.37
2020-10-12 09:00:00,24.55,54,12.75,18.58
2020-10-12 10:00:00,-8.89,74,7.46,11.54
2020-10-12 11:00:00,21.48,85,12.73,4.42
2020-10-12 12:00:00,29.03,60,3.1,17.62
2020-10-12 13:00:00,10.32,41,3.07,17.39
2020-10-12 14:00:00,10.59,22,0.37,19.59
2020-10-12 15:00:00,1.71,96,2.69,19.66
2020-10-12 16:00:00,14.58,28,4.7,4.18
2020-10-12 17:00:00,-9.72,44,4.18,14.9
2020-10-12 18:00:00,-4.89,69,7.28,13.79
2020-10-12 19:00:00,16.38,86,13.19,3.15
2020-10-12 20:00:00,22.54,45,6.18,10.72
2020-10-12 21:00:00,21.25,23,8.0,11.55
2020-10-12 22:00:00,31.87,59,9.0,5.96
2020-10-12 23:00:00,0.49,40,1.89,10.41
2020-10-13 00:00:00,-3.16,24,7.23,4.64
2020-10-13 01:00:00,10.35,32,8.88,18.05
2020-10-13 02:00:00,4.8,75,5.14,0.18
2020-10-13 03:00:00,31.09,77,12.3,0.07
2020-10-13 04:00:00,31.81,25,1.41,5.21
2020-10-13 05:00:00,-6.28,81,6.48,1.52
2020-10-13 06:00:00,-2.59,51,2.43,8.12
2020-10-13 07:00:00,15.43,95,7.76,11.24
2020-10-13 08:00:00,3.36,76,2.23,15.8
2020-10-13 09:00:00,-8.62,21,13.74,9.71
2020-10-13 10:00:00,31.45,91,10.4,2.48
2020-10-13 11:00:00,31.56,45,0.18,15.63
2020-10-13 12:00:00,18.47,37,3.81,4.04
2020-10-13 13:00:00,2.96,53,1.24,10.46
2020-10-13 14:00:00,15.51,83,8.77,5.99
2020-10-13 15:00:00,27.99,24,0.88,15.83
2020-10-13 16:00:00,-6.04,92,7.93,3.17
2020-10-13 17:00:00,-0.96,35,8.43,16.68
2020-10-13 18:00:00,34.92,62,10.11,12.24
2020-10-13 19:00:00,21.54,24,3.62,2.55
2020-10-13 20:00:00,29.87,67,5.11,10.1
2020-10-13 21:00:00,-0.18,76,12.88,16.1
2020-10-13 22:00:00,18.37,97,13.19,3.99
2020-10-13 23:00:00,-8.99,72,1.66,6.58
2020-10-14 00:00:00,19.56,60,14.87,1.83
2020-10-14 01:00:00,15.37,61,12.37,2.69
2020-10-14 02:00:00,-7.0,57,8.34,5.48
2020-10-14 03:00:00,8.4,50,5.03,0.49
2020-10-14 04:00:00,-5.5,72,4.14,7.98
2020-10-14 05:00:00,-2.28,20,11.81,3.33
2020-10-14 06:00:00,21.84,54,9.07,5.14
2020-10-14 07:00:00,-6.85,76,14.86,12.79
2020-10-14 08:00:00,7.96,55,8.69,8.08
2020-10-14 09:00:00,31.66,58,0.67,10.04
2020-10-14 10:00:00,32.06,24,14.58,6.9
2020-10-14 11:00:00,25.16,69,5.91,8.67
2020-10-14 12:00:00,18.89,38,6.87,1.19
2020-10-14 13:00:00,15.56,63,0.92,14.78
2020-10-14 14:00:00,9.99,26,13.58,16.0
2020-10-14 15:00:00,19.56,77,6.39,13.75
2020-10-14 16:00:00,-2.96,73,12.94,14.48
2020-10-14 17:00:00,-4.99,44,1.97,7.64
2020-10-14 18:00:00,15.72,84,3.66,6.72
2020-10-14 19:00:00,16.82,40,1.16,4.22
2020-10-14 20:00:00,29.24,44,13.51,13.01
2020-10-14 21:00:00,20.03,100,3.99,4.98
2020-10-14 22:00:00,24.38,67,11.25,18.89
2020-10-14 23:00:00,13.62,43,11.51,17.93
2020-10-15 00:00:00,8.57,63,8.78,7.02
2020-10-15 01:00:00,-6.2,83,0.91,2.05
2020-10-15 02:00:00,31.24,22,5.18,9.03
2020-10-15 03:00:00,28.96,55,0.17,15.18
2020-10-15 04:00:00,-3.75,61,5.61,15.19
2020-10-15 05:00:00,10.65,68,9.59,7.8
2020-10-15 06:00:00,25.11,76,4.86,14.49
2020-10-15 07:00:00,11.52,90,2.1,17.05
2020-10-15 08:00:00,-6.59,70,1.46,8.45
2020-10-15 09:00:00,17.42,54,9.99,13.84
2020-10-15 10:00:00,19.24,58,1.38,14.47
2020-10-15 11:00:00,-7.21,44,1.52,10.08
2020-10-15 12:00:00,-6.08,42,13.79,17.66
2020-10-15 13:00:00,10.77,84,1.92,18.64
2020-10-15 14:00:00,10.2,69,11.22,10.34
2020-10-15 15:00:00,-8.3,47,12.19,16.78
2020-10-15 16:00:00,10.27,35,14.8,10.21
2020-10-15 17:00:00,24.77,43,14.18,17.77
2020-10-15 18:00:00,24.58,41,13.89,0.52
2020-10-15 19:00:00,20.72,26,3.06,8.39
2020-10-15 20:00:00,-8.82,75,6.17,11.06
2020-10-15 21:00:00,-4.61,57,11.92,8.15
2020-10-15 22:00:00,17.42,89,8.64,11.09
2020-10-15 23:00:00,10.37,77,9.75,9.97
2020-10-16 00:00:00,29.03,100,10.94,16.0
2020-10-16 01:00:00,14.03,92,8.88,0.37
2020-10-16 02:00:00,26.42,29,12.32,12.78
2020-10-16 03:00:00,8.61,71,2.66,2.49
2020-10-16 04:00:00,26.71,31,10.83,12.03
2020-10-16 05:00:00,-4.67,63,10.2,0.35
2020-10-16 06:00:00,2.79,25,11.98,1.85
2020-10-16 07:00:00,12.69,82,10.94,1.84
2020-10-16 08:00:00,22.07,26,5.52,2.55
2020-10-16 09:00:00,14.85,97,6.6,8.55
2020-10-16 10:00:00,6.9,77,10.61,18.33
2020-10-16 11:00:00,22.54,83,14.38,9.49
2020-10-16 12:00:00,9.46,87,9.62,1.87
2020-10-16 13:00:00,2.44,21,7.88,6.45
2020-10-16 14:00:00,-5.67,66,10.04,12.33
2020-10-16 15:00:00,3.86,92,10.71,2.02
2020-10-16 16:00:00,30.44,56,10.73,14.68
2020-10-16 17:00:00,25.3,58,5.47,6.24
2020-10-16 18:00:00,15.41,33,11.0,13.97
2020-10-16 19:00:00,19.07,61,2.2,1.45
2020-10-16 20:00:00,-5.98,72,7.54,3.37
2020-10-16 21:00:00,12.87,49,0.58,8.41
2020-10-16 22:00:00,-1.67,50,6.29,9.71
2020-10-16 23:00:00,18.23,70,10.68,19.79
2020-10-17 00:00:00,31.58,30,5.21,13.85
2020-10-17 01:00:00,30.48,85,2.1,5.19
2020-10-17 02:00:00,12.66,66,14.46,8.92
2020-10-17 03:00:00,15.54,86,4.61,5.61
2020-10-17 04:00:00,21.56,97,3.96,17.9
2020-10-17 05:00:00,26.59,26,4.44,17.44
2020-10-17 06:00:00,10.49,36,7.77,6.83
2020-10-17 07:00:00,7.46,35,1.18,4.76
2020-10-17 08:00:00,27.99,75,14.86,2.53
2020-10-17 09:00:00,8.51,98,6.45,0.85
2020-10-17 10:00:00,30.38,67,14.66,4.4
2020-10-17 11:00:00,-6.35,93,0.17,14.77
2020-10-17 12:00:00,23.65,22,0.81,19.04
2020-10-17 13:00:00,24.32,47,11.57,8.41
2020-10-17 14:00:00,20.68,75,14.59,13.02
2020-10-17 15:00:00,17.97,54,1.21,7.41
2020-10-17 16:00:00,19.11,46,4.6,13.17
2020-10-17 17:00:00,12.71,51,5.77,18.01
2020-10-17 18:00:00,4.62,23,11.58,7.21
2020-10-17 19:00:00,18.48,53,1.89,10.15
2020-10-17 20:00:00,-8.65,99,2.31,8.53
2020-10-17 21:00:00,-6.63,24,12.2,7.75
2020-10-17 22:00:00,34.9,85,2.19,15.62
2020-10-17 23:00:00,28.72,38,6.06,15.62
2020-10-18 00:00:00,19.14,96,3.13,16.46
2020-10-18 01:00:00,15.25,54,12.31,18.14
2020-10-18 02:00:00,29.82,88,10.63,12.14
2020-10-18 03:00:00,15.83,27,14.64,2.14
2020-10-18 04:00:00,-7.16,98,12.21,12.09
2020-10-18 05:00:00,-8.55,21,8.93,9.78
2020-10-18 06:00:00,-2.41,35,5.55,7.76
2020-10-18 07:00:00,28.83,60,4.07,17.22
2020-10-18 08:00:00,11.42,69,7.5,12.21
2020-10-18 09:00:00,28.89,82,5.45,10.52
2020-10-18 10:00:00,27.83,51,1.29,3.07
2020-10-18 11:00:00,10.9,49,3.12,7.44
2020-10-18 12:00:00,14.28,60,4.02,13.03
2020-10-18 13:00:00,-8.0,29,11.21,10.57
2020-10-18 14:00:00,6.98,72,11.97,6.2
2020-10-18 15:00:00,32.36,28,1.88,9.06
2020-10-18 16:00:00,6.61,65,4.07,6.26
2020-10-18 17:00:00,18.66,67,6.01,6.73
2020-10-18 18:00:00,-1.33,87,8.07,6.56
2020-10-18 19:00:00,-2.45,91,4.66,13.64
2020-10-18 20:00:00,11.43,95,8.98,10.07
2020-10-18 21:00:00,-2.07,60,13.11,3.93
2020-10-18 22:00:00,18.65,48,14.51,8.4
2020-10-18 23:00:00,28.77,84,11.54,8.68
2020-10-19 00:00:00,2.43,50,8.28,12.4
2020-10-19 01:00:00,34.75,75,10.5,15.08
2020-10-19 02:00:00,-6.07,52,8.06,0.82
2020-10-19 03:00:00,6.89,48,5.59,12.58
2020-10-19 04:00:00,30.36,45,12.65,4.68
2020-10-19 05:00:00,-0.23,83,5.76,19.21
2020-10-19 06:00:00,5.03,45,6.9,16.65
2020-10-19 07:00:00,27.01,76,8.37,15.48
2020-10-19 08:00:00,-1.25,75,8.89,14.54
2020-10-19 09:00:00,-2.6,78,7.98,8.76
2020-10-19 10:00:00,4.57,97,1.0,10.91
2020-10-19 11:00:00,-1.91,61,11.64,6.81
2020-10-19 12:00:00,-5.73,31,4.47,19.32
2020-10-19 13:00:00,21.77,51,6.33,0.73
2020-10-19 14:00:00,-2.27,97,8.37,3.69
2020-10-19 15:00:00,1.34,51,1.43,14.77
2020-10-19 16:00:00,3.64,78,0.68,0.59
2020-10-19 17:00:00,1.64,52,2.62,11.29
2020-10-19 18:00:00,21.17,64,10.64,18.37
2020-10-19 19:00:00,33.47,52,1.81,15.88
2020-10-19 20:00:00,34.31,22,6.06,2.27
2020-10-19 21:00:00,-7.55,28,3.47,0.64
2020-10-19 22:00:00,29.87,28,11.5,3.0
2020-10-19 23:00:00,4.64,26,1.23,18.35
2020-10-20 00:00:00,10.17,42,12.49,17.29
2020-10-20 01:00:00,22.38,82,6.16,17.23
2020-10-20 02:00:00,-5.96,40,6.77,7.12
2020-10-20 03:00:00,2.07,50,13.02,13.69
2020-10-20 04:00:00,2.08,61,13.41,19.46
2020-10-20 05:00:00,29.61,41,5.26,4.72
2020-10-20 06:00:00,-0.61,52,10.82,6.06
2020-10-20 07:00:00,28.32,98,6.42,9.17
2020-10-20 08:00:00,5.38,41,10.76,16.65
2020-10-20 09:00:00,1.27,64,0.45,13.06
2020-10-20 10:00:00,-8.16,71,5.31,10.69
2020-10-20 11:00:00,27.41,46,1.58,4.12
2020-10-20 12:00:00,6.71,58,0.88,19.65
2020-10-20 13:00:00,18.36,58,13.7,0.85
2020-10-20 14:00:00,3.95,27,4.27,13.9
2020-10-20 15:00:00,24.54,87,8.44,7.67
2020-10-20 16:00:00,11.55,49,14.11,17.95
2020-10-20 17:00:00,-6.52,39,2.09,12.22
2020-10-20 18:00:00,-8.31,32,3.91,13.39
2020-10-20 19:00:00,0.12,38,14.04,13.19
2020-10-20 20:00:00,19.65,44,2.32,0.26
2020-10-20 21:00:00,20.3,81,7.19,14.78
2020-10-20 22:00:00,34.74,90,1.3,4.73
2020-10-20 23:00:00,26.86,81,4.88,18.7
2020-10-21 00:00:00,23.3,96,11.09,7.44
2020-10-21 01:00:00,33.58,84,1.63,17.4
2020-10-21 02:00:00,11.27,74,8.11,11.59
2020-10-21 03:00:00,23.99,34,8.44,6.52
2020-10-21 04:00:00,2.62,76,8.97,15.46
2020-10-21 05:00:00,12.32,36,0.4,17.59
2020-10-21 06:00:00,25.45,88,12.97,15.22
2020-10-21 07:00:00,8.08,48,7.14,1.54
2020-10-21 08:00:00,31.79,70,4.42,7.9
2020-10-21 09:00:00,1.22,85,5.78,2.57
2020-10-21 10:00:00,17.02,37,12.03,16.14
2020-10-21 11:00:00,14.9,84,14.33,11.05
2020-10-21 12:00:00,-4.87,88,6.62,8.54
2020-10-21 13:00:00,17.84,54,6.91,12.96
2020-10-21 14:00:00,22.34,25,5.47,6.53
2020-10-21 15:00:00,34.94,78,8.96,2.42
2020-10-21 16:00:00,-5.18,61,0.16,9.48
2020-10-21 17:00:00,13.22,85,10.0,3.33
2020-10-21 18:00:00,7.54,80,0.13,10.11
2020-10-21 19:00:00,3.92,67,0.91,9.65
2020-10-21 20:00:00,2.83,39,11.62,13.65
2020-10-21 21:00:00,4.49,83,3.04,16.58
2020-10-21 22:00:00,19.04,81,14.8,13.57
2020-10-21 23:00:00,3.31,74,8.66,10.2
2020-10-22 00:00:00,7.83,78,7.03,13.01
2020-10-22 01:00:00,27.79,73,9.44,3.54
2020-10-22 02:00:00,-0.68,63,1.74,5.29
2020-10-22 03:00:00,34.43,65,13.39,6.77
2020-10-22 04:00:00,2.42,68,13.12,17.1
2020-10-22 05:00:00,22.36,58,8.03,7.72
2020-10-22 06:00:00,27.54,89,6.73,14.83
2020-10-22 07:00:00,-9.59,30,7.47,15.3
2020-10-22 08:00:00,31.9,64,8.24,1.76
2020-10-22 09:00:00,8.2,87,0.58,4.22
2020-10-22 10:00:00,30.1,38,6.08,4.08
2020-10-22 11:00:00,31.6,64,4.98,1.51
2020-10-22 12:00:00,7.73,65,7.6,9.89
2020-10-22 13:00:00,-7.87,64,5.05,0.91
2020-10-22 14:00:00,9.66,41,10.38,7.41
2020-10-22 15:00:00,7.16,52,4.28,13.34
2020-10-22 16:00:00,33.24,87,3.39,8.8
2020-10-22 17:00:00,21.77,50,11.76,8.26
2020-10-22 18:00:00,-2.18,29,6.36,14.45
2020-10-22 19:00:00,2.42,59,6.24,9.96
2020-10-22 20:00:00,24.53,69,2.91,4.36
2020-10-22 21:00:00,20.92,67,4.24,11.9
2020-10-22 22:00:00,3.61,65,4.51,18.9
2020-10-22 23:00:00,2.91,89,14.67,10.03
2020-10-23 00:00:00,24.95,82,8.73,2.89
2020-10-23 01:00:00,30.25,40,2.62,1.48
2020-10-23 02:00:00,10.31,74,13.57,1.05
2020-10-23 03:00:00,-7.78,29,6.2,12.15
2020-10-23 04:00:00,28.23,38,12.74,2.83
2020-10-23 05:00:00,8.3,53,11.75,19.82
2020-10-23 06:00:00,0.76,60,0.43,18.88
2020-10-23 07:00:00,23.47,62,12.51,18.64
2020-10-23 08:00:00,17.45,41,11.23,12.67
2020-10-23 09:00:00,20.78,20,11.69,14.44
2020-10-23 10:00:00,-1.46,52,12.28,6.33
2020-10-23 11:00:00,-0.33,80,8.47,10.89
2020-10-23 12:00:00,5.04,69,7.41,18.74
2020-10-23 13:00:00,24.44,35,4.01,17.44
2020-10-23 14:00:00,15.27,90,9.56,17.67
2020-10-23 15:00:00,9.74,93,11.46,11.46
2020-10-23 16:00:00,-7.69,99,14.49,3.76
2020-10-23 17:00:00,-6.0,29,0.06,12.03
2020-10-23 18:00:00,-1.81,81,11.54,3.92
2020-10-23 19:00:00,29.36,65,0.08,0.31
2020-10-23 20:00:00,7.1,88,5.48,3.14
2020-10-23 21:00:00,27.29,20,13.03,6.04
2020-10-23 22:00:00,-9.77,77,3.14,5.13
2020-10-23 23:00:00,10.3,35,3.81,10.12
2020-10-24 00:00:00,34.09,58,8.11,13.24
